# Threshold data for D07
#
# Format: [+/-], [Strip#], [LLD_threshold], [LLD_threshold_resolution], [FLD_threshold], [FLD_threshold_resolution]
#
# This file created on: Mon Nov  2 16:18:34 2009
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_front.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_front.txt
# Data file used in analysis: dump_data_log_090314_D0-D9_Am241_Ba133_Co57_I129.txt
# Nuclear lines used in analysis: Co-60 1333 keV, Co-60 1173 keV, Cs-137 662 keV, Ba-133 356 keV, Ba-133 384 keV, Ba-133 303 keV, Ba-133 276 keV, Am-241 60 keV, Ba-133 81 keV, Co-57 122 keV, I-129 30 keV
#
# Analysis performed by Mark Bandstra.
#
+,  1,    19.1823,   0.5105,    42.5044,  19.4097
+,  2,    19.2800,   0.5515,    41.3508,  21.2522
+,  3,    18.6579,   0.7072,    39.8022,  21.4576
+,  4,    18.7696,   0.6737,    40.8555,  22.2897
+,  5,    17.7359,   0.1742,    37.8922,  24.7534
+,  6,    17.7151,   0.5119,    38.6315,  26.4474
+,  7,    19.3711,   0.4257,    39.6502,  22.7968
+,  8,    18.2042,   0.6107,    38.9763,  22.5456
+,  9,    17.9084,   0.7454,    39.1734,  24.7721
+, 10,    17.7058,   0.3473,    39.0030,  24.0563
+, 11,    18.2736,   0.7701,    45.6712,  30.4504
+, 12,    18.7410,   0.4563,    39.9316,  24.5797
+, 13,    18.1477,   0.1254,    38.3620,  23.8500
+, 14,    17.5690,   0.4685,    39.0967,  23.3270
+, 15,    17.2027,   0.1209,    38.1632,  26.3899
+, 16,    18.5002,   0.4669,    37.9789,  23.1358
+, 17,    17.5010,   0.4600,    37.6132,  24.7884
+, 18,    18.5591,   0.4531,    35.6864,  19.6420
+, 19,    17.5435,   0.6012,    41.7445,  24.3439
+, 20,    18.2100,   0.1957,    45.6416,  27.9330
+, 21,    18.3282,   0.3351,    39.0707,  24.5349
+, 22,    18.7230,   0.5862,    40.3259,  21.9729
+, 23,    18.9658,   0.4708,    41.2833,  22.0686
+, 24,    17.3334,   0.5364,    35.7193,  21.9456
+, 25,    19.9569,   0.6934,    40.6408,  19.6294
+, 26,    19.0205,   0.6312,    41.7995,  21.2904
+, 27,    18.2266,   0.7633,    39.0825,  20.2368
+, 28,    17.4379,   0.2674,    39.6243,  24.9711
+, 29,    19.3773,   0.5359,    40.7055,  19.2338
+, 30,    18.9259,   0.4820,    39.8948,  18.4722
+, 31,    19.0214,   0.7662,    40.6906,  19.4914
+, 32,    19.1075,   0.6430,    40.5457,  18.3576
+, 33,    18.6250,   0.8303,    42.9171,  20.9396
+, 34,    18.9961,   0.4510,    40.8757,  20.0805
+, 35,    18.1137,   0.6055,    41.7957,  26.3874
+, 36,    17.8421,   0.6480,    40.2966,  20.2844
+, 37,    19.1655,   0.7341,    41.0103,  17.8298
-,  1,    21.4957,   0.6986,    40.1153,  23.0762
-,  2,    17.9867,   0.4889,    36.6417,  20.2058
-,  3,    18.0797,   0.6325,    37.4010,  20.9082
-,  4,    18.3207,   0.3154,    34.7556,  19.0333
-,  5,    18.0809,   0.3662,    36.5307,  20.8314
-,  6,    18.7278,   0.4505,    37.1227,  22.1232
-,  7,    17.8681,   0.5284,    35.7950,  19.9870
-,  8,    17.6839,   0.6669,    34.2570,  21.3533
-,  9,    18.1054,   0.5440,    35.8568,  21.0559
-, 10,    18.0001,   0.6065,    36.4922,  22.7994
-, 11,    17.9264,   0.4105,    37.4188,  21.7467
-, 12,    18.1637,   0.0558,    36.1098,  19.9507
-, 13,    17.3367,   0.1789,    36.5316,  19.5343
-, 14,    16.6157,   0.3585,    35.0629,  19.7030
-, 15,    19.2120,   0.5114,    36.7710,  19.6215
-, 16,    17.6577,   0.5519,    35.4899,  17.8730
-, 17,    16.7886,   0.4330,    36.4274,  19.4347
-, 18,    18.6925,   0.6461,    36.8827,  20.4163
-, 19,    18.4997,   0.3569,    36.0224,  19.2474
-, 20,    18.8207,   0.3344,    36.9766,  19.5894
-, 21,    19.0234,   0.1353,    37.4191,  19.0290
-, 22,    17.4458,   0.6616,    36.3349,  17.5089
-, 23,    18.2378,   0.1413,    37.1145,  18.4220
-, 24,    18.2721,   0.2647,    38.1073,  18.4118
-, 25,    18.6649,   0.1998,    37.8907,  18.5372
-, 26,    18.6586,   0.4058,    39.0778,  18.3845
-, 27,    18.9497,   0.3078,    37.1158,  17.4004
-, 28,    17.5761,   0.2664,    38.1159,  17.5937
-, 29,    17.9460,   0.5474,    38.2516,  16.8063
-, 30,    19.2164,   0.5062,    38.5852,  16.4468
-, 31,    18.1405,   0.5727,    37.8427,  15.9922
-, 32,    18.3140,   0.4872,    37.5754,  16.9287
-, 33,    18.6718,   0.4150,    38.0600,  15.7915
-, 34,    18.2862,   0.4723,    38.0733,  16.6849
-, 35,    17.8646,   0.3921,    38.5314,  16.9873
-, 36,    17.1995,   0.3048,    38.0899,  16.4392
-, 37,    19.5809,   0.3317,    40.5268,  20.7609
