# Linear energy calibration data for D06
#
# Format: [+/-], [Strip#], [E_0], [E_1], [F_0], [F_1], [F_2]
#
# Gives linear coefficients to calculate both energy and energy FWHM
# from ADC channels.  If C is the energy in ADC channels, then
#    E = E_0 + E_1*C
# is the corresponding energy in keV.  Once E is calculated, then
#    F = sqrt(F_0 + F_1*E + F_2*E^2)
# is the energy resolution in keV FWHM at energy E.
#
# This file created on: Thu Mar 19 13:41:27 2009
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_front.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_front.txt
# Data file used in analysis: dump_data_log_090314_D0-D9_Am241_Ba133_Co57_I129.txt
# Nuclear lines used in analysis: Co-60 1333 keV, Co-60 1173 keV, Cs-137 662 keV, Am-241 60 keV, Ba-133 81 keV, Co-57 122 keV, Ba-133 276 keV, Ba-133 303 keV, Ba-133 356 keV, Ba-133 384 keV, I-129 30 keV
#
# Analysis performed by Mark Bandstra.
#
+,  1,   -1.6816,  0.227116,  3.911133,  0.0067656,  0.000000000
+,  2,   -1.5414,  0.228079,  5.268864,  0.0012814,  0.000002442
+,  3,   -1.3522,  0.229184,  4.446175,  0.0000000,  0.000008229
+,  4,   -2.0650,  0.224587,  4.837299,  0.0029524,  0.000001734
+,  5,   -1.7968,  0.223499,  3.652286,  0.0040544,  0.000002321
+,  6,   -1.6484,  0.227046,  3.904342,  0.0030771,  0.000002474
+,  7,   -1.3440,  0.230115,  4.098720,  0.0030427,  0.000002994
+,  8,   -1.7413,  0.228206,  4.298508,  0.0029782,  0.000003302
+,  9,   -1.1799,  0.226617,  4.237857,  0.0010742,  0.000002937
+, 10,   -1.6563,  0.225516,  5.444271,  0.0006507,  0.000004144
+, 11,   -1.3834,  0.226807,  4.386339,  0.0003721,  0.000003878
+, 12,   -1.4689,  0.223885,  4.611345,  0.0000000,  0.000005334
+, 13,   -1.8476,  0.225580,  3.994931,  0.0009870,  0.000002691
+, 14,   -1.6492,  0.228979,  4.245656,  0.0006294,  0.000004398
+, 15,   -1.1196,  0.226824,  4.746205,  0.0000000,  0.000004776
+, 16,   -1.3551,  0.228286,  4.084931,  0.0003382,  0.000003757
+, 17,   -1.5214,  0.226707,  4.262676,  0.0000000,  0.000004640
+, 18,   -1.5520,  0.226357,  4.429566,  0.0000000,  0.000004044
+, 19,   -1.8955,  0.225486,  3.539811,  0.0024609,  0.000001501
+, 20,   -1.8767,  0.225357,  4.163030,  0.0006110,  0.000007090
+, 21,   -1.6179,  0.226105,  4.365248,  0.0002168,  0.000003265
+, 22,   -1.7216,  0.226473,  4.184289,  0.0000000,  0.000006546
+, 23,   -1.5840,  0.229525,  3.831154,  0.0032254,  0.000001787
+, 24,   -1.4691,  0.227998,  4.573122,  0.0000000,  0.000003197
+, 25,   -1.7266,  0.226078,  4.830954,  0.0007816,  0.000002764
+, 26,   -1.5155,  0.223909,  4.582174,  0.0034416,  0.000001268
+, 27,   -1.5392,  0.226881,  4.163309,  0.0000000,  0.000004172
+, 28,   -1.7688,  0.226000,  3.972380,  0.0017812,  0.000002308
+, 29,   -1.4924,  0.223985,  4.195642,  0.0025075,  0.000002868
+, 30,   -1.5204,  0.227702,  3.696290,  0.0031415,  0.000001796
+, 31,   -1.3082,  0.228501,  3.937424,  0.0017978,  0.000002162
+, 32,   -1.5299,  0.226094,  4.624519,  0.0000000,  0.000007116
+, 33,   -1.0564,  0.221623,  4.119791,  0.0027743,  0.000002261
