# Linear energy calibration data for D03
#
# Format: [+/-], [Strip#], [E_0], [E_1], [F_0], [F_1], [F_2]
#
# Gives linear coefficients to calculate both energy and energy FWHM
# from ADC channels.  If C is the energy in ADC channels, then
#    E = E_0 + E_1*C
# is the corresponding energy in keV.  Once E is calculated, then
#    F = sqrt(F_0 + F_1*E + F_2*E^2)
# is the energy resolution in keV FWHM at energy E.
#
# This file created on: Thu Mar 19 15:05:29 2009
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_front.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_front.txt
# Data file used in analysis: dump_data_log_090314_D0-D9_Am241_Ba133_Co57_I129.txt
# Nuclear lines used in analysis: Co-60 1333 keV, Co-60 1173 keV, Cs-137 662 keV, Ba-133 356 keV, Ba-133 384 keV, Ba-133 303 keV, Ba-133 276 keV, Am-241 60 keV, Ba-133 81 keV, Co-57 122 keV, I-129 30 keV
#
# Analysis performed by Mark Bandstra.
#
+,  1,    0.0000,  0.225000,  0.000000,  0.0000000,  0.000000000
+,  2,   -1.2509,  0.222338,  8.193917,  0.0329503,  0.000000000
+,  3,   -1.4820,  0.225406, 12.643372,  0.0023366,  0.000000000
+,  4,   -1.8861,  0.227649, 10.137575,  0.0000000,  0.000000000
+,  5,   -2.1272,  0.228969, 10.202146,  0.0083166,  0.000000000
+,  6,   -1.9770,  0.226270, 10.096895,  0.0008089,  0.000000000
+,  7,   -1.7215,  0.226532, 11.307834,  0.0000000,  0.000000000
+,  8,   -1.7722,  0.227655,  8.724028,  0.0000000,  0.000015645
+,  9,   -1.8781,  0.229226,  6.927367,  0.0054586,  0.000005910
+, 10,   -2.1466,  0.227014,  5.844129,  0.0099704,  0.000013400
+, 11,   -1.7566,  0.225238,  8.163380,  0.0000000,  0.000009888
+, 12,   -1.8893,  0.226511,  7.532267,  0.0144681,  0.000000000
+, 13,   -1.6206,  0.225039,  8.860574,  0.0000000,  0.000013184
+, 14,   -2.0111,  0.226844, 13.884630,  0.0000000,  0.000013306
+, 15,   -1.8888,  0.226985, 17.440366,  0.0032691,  0.000004555
+, 16,   -1.8463,  0.226104, 13.481933,  0.0000000,  0.000012820
+, 17,   -1.7341,  0.224193, 12.987198,  0.0012667,  0.000006810
+, 18,   -1.7912,  0.225036, 10.351981,  0.0072362,  0.000010192
+, 19,   -1.9554,  0.225665, 14.521758,  0.0000000,  0.000015782
+, 20,   -1.4339,  0.223392, 15.123466,  0.0000000,  0.000011706
+, 21,   -1.5828,  0.223712, 11.516849,  0.0019917,  0.000011178
+, 22,   -2.0565,  0.227395, 11.626809,  0.0042787,  0.000005779
+, 23,   -1.8416,  0.225740, 11.056216,  0.0000000,  0.000010750
+, 24,   -1.8334,  0.227038, 11.804655,  0.0000000,  0.000009511
+, 25,   -1.7349,  0.223694,  7.961875,  0.0000000,  0.000012299
+, 26,   -1.7618,  0.226373,  6.385106,  0.0000000,  0.000010401
+, 27,   -1.8523,  0.226792,  5.354952,  0.0000000,  0.000015155
+, 28,   -1.7720,  0.227991,  5.446234,  0.0046391,  0.000007235
+, 29,   -1.8568,  0.226862,  7.001304,  0.0106045,  0.000005374
+, 30,   -1.6875,  0.226608,  4.751090,  0.0065228,  0.000002595
+, 31,   -1.8668,  0.227691,  5.098897,  0.0018220,  0.000007184
+, 32,   -1.8597,  0.226423,  7.703984,  0.0000000,  0.000017259
