# Linear energy calibration data for D00
#
# Format: [+/-], [Strip#], [E_0], [E_1], [F_0], [F_1], [F_2]
#
# Gives linear coefficients to calculate both energy and energy FWHM
# from ADC channels.  If C is the energy in ADC channels, then
#    E = E_0 + E_1*C
# is the corresponding energy in keV.  Once E is calculated, then
#    F = sqrt(F_0 + F_1*E + F_2*E^2)
# is the energy resolution in keV FWHM at energy E.
#
# This file created on: Thu Mar 19 16:00:38 2009
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_front.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_front.txt
# Data file used in analysis: dump_data_log_090314_D0-D9_Am241_Ba133_Co57_I129.txt
# Nuclear lines used in analysis: Co-60 1333 keV, Co-60 1173 keV, Cs-137 662 keV, Ba-133 356 keV, Ba-133 384 keV, Ba-133 303 keV, Ba-133 276 keV, Am-241 60 keV, Ba-133 81 keV, Co-57 122 keV
#
# Analysis performed by Mark Bandstra.
#
+,  1,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+,  2,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+,  3,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+,  4,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+,  5,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+,  6,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+,  7,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+,  8,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+,  9,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 10,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 11,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 12,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 13,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 14,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 15,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 16,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 17,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 18,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 19,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 20,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 21,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 22,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 23,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 24,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 25,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 26,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 27,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 28,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 29,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 30,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 31,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 32,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 33,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 34,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 35,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 36,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
+, 37,    0.0000,  0.225000,    0.000000,  0.0000000,  0.000000000
-,  1,   -1.7545,  0.225994,    4.199291,  0.0030245,  0.000000000
-,  2,   -1.7999,  0.227381,    5.053624,  0.0009925,  0.000001595
-,  3,   -1.5950,  0.222335,    6.057799,  0.0000000,  0.000001593
-,  4,   -1.8154,  0.222730,   11.476342,  0.0005482,  0.000000000
-,  5,   -1.7182,  0.221985,    5.537147,  0.0024747,  0.000000824
-,  6,   -1.8896,  0.225798,   12.284590,  0.0000000,  0.000004116
-,  7,   -1.5484,  0.222913,    6.245523,  0.0017097,  0.000000000
-,  8,   -1.6375,  0.225701,    5.405121,  0.0010774,  0.000001919
-,  9,   -1.8689,  0.225311,    5.799974,  0.0000165,  0.000004807
-, 10,   -1.5440,  0.226120,    8.787922,  0.0006563,  0.000000000
-, 11,   -1.5829,  0.225397,    5.845062,  0.0000000,  0.000003759
-, 12,   -1.6551,  0.224154,    6.092004,  0.0000000,  0.000002439
-, 13,   -1.7138,  0.225381,    5.349098,  0.0025108,  0.000000000
-, 14,   -1.6315,  0.226373,    9.242635,  0.0016051,  0.000000341
-, 15,   -1.6886,  0.223211,    5.962577,  0.0014320,  0.000000000
-, 16,   -1.4446,  0.222240,    6.316633,  0.0007328,  0.000000856
-, 17,   -1.8832,  0.223642,    5.743529,  0.0000000,  0.000001603
-, 18,   -1.5703,  0.223059,    7.421759,  0.0013899,  0.000000000
-, 19,   -1.8477,  0.225485,    9.188253,  0.0000000,  0.000005538
-, 20,   -1.5785,  0.222805,    5.550276,  0.0000000,  0.000001705
-, 21,   -1.6419,  0.226532,    6.954774,  0.0000000,  0.000004126
-, 22,   -1.4950,  0.225271,    4.691261,  0.0069964,  0.000000000
-, 23,   -1.7507,  0.225555,    5.991446,  0.0019974,  0.000002948
-, 24,   -1.9729,  0.228512,    6.225158,  0.0039236,  0.000000950
-, 25,   -1.4586,  0.221455,    8.460269,  0.0023588,  0.000000000
-, 26,   -1.7331,  0.229701,    4.985431,  0.0027142,  0.000002249
-, 27,   -1.8639,  0.227297,    7.039947,  0.0022918,  0.000001736
-, 28,   -1.8008,  0.223128,    5.817861,  0.0004182,  0.000002639
-, 29,   -1.6820,  0.224011,    7.136656,  0.0018086,  0.000001463
-, 30,   -1.6793,  0.224459,    5.051802,  0.0013899,  0.000001064
-, 31,   -1.7176,  0.224311,    5.237512,  0.0025650,  0.000000426
-, 32,   -1.6419,  0.230910,    5.718420,  0.0018900,  0.000003101
-, 33,   -1.6452,  0.224812,    5.919039,  0.0000000,  0.000002725
-, 34,   -1.3182,  0.226210,    6.411556,  0.0003134,  0.000002905
-, 35,   -1.5285,  0.225581,    5.423191,  0.0028728,  0.000000000
-, 36,   -1.6444,  0.223360,    7.170185,  0.0010185,  0.000001203
-, 37,   -1.6632,  0.225056,    3.629943,  0.0051667,  0.000000686
