# Linear energy calibration data for D02
#
# Format: [+/-], [Strip#], [E_0], [E_1], [F_0], [F_1], [F_2]
#
# Gives linear coefficients to calculate both energy and energy FWHM
# from ADC channels.  If C is the energy in ADC channels, then
#    E = E_0 + E_1*C
# is the corresponding energy in keV.  Once E is calculated, then
#    F = sqrt(F_0 + F_1*E + F_2*E^2)
# is the energy resolution in keV FWHM at energy E.
#
# This file created on: Thu Mar 19 15:38:56 2009
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_front.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_front.txt
# Data file used in analysis: dump_data_log_090314_D0-D9_Am241_Ba133_Co57_I129.txt
# Nuclear lines used in analysis: Co-60 1333 keV, Co-60 1173 keV, Cs-137 662 keV, Ba-133 356 keV, Ba-133 384 keV, Ba-133 303 keV, Ba-133 276 keV, Am-241 60 keV, Ba-133 81 keV, Co-57 122 keV
#
# Analysis performed by Mark Bandstra.
#
+,  1,    0.0000,  0.243093,  293.779600,  0.0000000,  0.000000000
+,  2,   -2.8755,  0.220477,  241.605391,  0.0000000,  0.000000000
+,  3,   -2.6233,  0.219796,  240.114522,  0.0000000,  0.000000000
+,  4,   -0.1121,  0.226706,  255.448227,  0.0000000,  0.000000000
+,  5,   -1.3790,  0.219659,  239.814091,  0.0000000,  0.000000000
+,  6,   -0.9848,  0.218720,  237.768639,  0.0000000,  0.000000000
+,  7,   -1.7143,  0.219600,  239.685846,  0.0000000,  0.000000000
+,  8,   -1.1669,  0.220832,  242.383522,  0.0000000,  0.000000000
+,  9,   -0.7354,  0.220728,  239.018521,  0.0000000,  0.000000000
+, 10,   -1.6704,  0.221743,  244.386740,  0.0000000,  0.000000000
+, 11,   -2.9559,  0.223511,  248.300489,  0.0000000,  0.000000000
+, 12,   -1.4324,  0.219699,  239.902051,  0.0000000,  0.000000000
+, 13,   -2.1874,  0.219635,  239.762222,  0.0000000,  0.000000000
+, 14,   -0.7238,  0.221184,  243.156788,  0.0000000,  0.000000000
+, 15,   -0.3874,  0.218171,  236.576619,  0.0000000,  0.000000000
+, 16,   -1.6011,  0.221796,  208.816034,  0.0000000,  0.000000000
+, 17,   -1.0106,  0.221171,  215.592835,  0.0000000,  0.000000000
+, 18,   -1.7310,  0.217820,  198.461828,  0.0152232,  0.000000000
+, 19,   -2.1980,  0.218892,  162.686135,  0.0587779,  0.000000000
+, 20,   -2.4234,  0.223098,  144.172418,  0.0409451,  0.000000000
+, 21,   -2.2869,  0.222600,  157.094200,  0.0368497,  0.000000000
+, 22,   -2.1782,  0.222199,  141.430427,  0.0357972,  0.000000000
+, 23,   -1.4360,  0.222641,  158.781612,  0.0233346,  0.000000000
+, 24,   -1.7789,  0.221163,  166.615436,  0.0225089,  0.000000000
+, 25,   -2.0018,  0.220391,  129.640010,  0.0474656,  0.000000000
+, 26,   -2.1350,  0.223600,  118.626524,  0.0458747,  0.000000000
+, 27,   -2.1236,  0.220024,  104.902635,  0.0000000,  0.000000000
+, 28,   -2.7439,  0.224488,   66.651739,  0.0153466,  0.000000000
+, 29,   -1.5583,  0.219915,   40.856333,  0.0181262,  0.000000000
+, 30,   -1.4491,  0.224206,   34.645640,  0.0000000,  0.000008888
+, 31,   -1.4017,  0.222386,   31.828160,  0.0000000,  0.000011249
+, 32,   -1.6983,  0.222013,   22.611277,  0.0000000,  0.000017312
+, 33,   -1.4133,  0.227881,   18.521571,  0.0000000,  0.000013488
+, 34,   -1.7419,  0.223159,   21.433193,  0.0000000,  0.000007972
+, 35,   -1.9001,  0.225872,   14.944956,  0.0000000,  0.000016801
+, 36,   -1.5157,  0.218789,   15.467984,  0.0000000,  0.000015446
