# Threshold data for D01
#
# Format: [+/-], [Strip#], [LLD_threshold], [LLD_threshold_resolution], [FLD_threshold], [FLD_threshold_resolution]
#
# This file created on: Mon Nov  2 16:18:32 2009
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_front.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_front.txt
# Data file used in analysis: dump_data_log_090314_D0-D9_Am241_Ba133_Co57_I129.txt
# Nuclear lines used in analysis: Co-60 1333 keV, Co-60 1173 keV, Cs-137 662 keV, Ba-133 356 keV, Ba-133 384 keV, Ba-133 303 keV, Ba-133 276 keV, Am-241 60 keV, Ba-133 81 keV, Co-57 122 keV, I-129 30 keV
#
# Analysis performed by Mark Bandstra.
#
+,  1,    18.1693,   0.1451,    41.5497,  17.3319
+,  2,    19.8323,   0.6649,    41.8761,  20.6256
+,  3,    18.2791,   0.6208,    39.8799,  21.0778
+,  4,    18.0829,   0.5560,    39.7996,  23.6524
+,  5,    17.6969,   0.4577,    39.9693,  22.3419
+,  6,    17.5367,   0.5636,    39.5928,  22.4117
+,  7,    17.3415,   0.4782,    37.3971,  23.1578
+,  8,    17.4322,   0.5489,    40.1291,  26.6745
+,  9,    17.3335,   0.5011,    38.1670,  21.8891
+, 10,    17.4776,   0.1382,    39.2260,  22.2912
+, 11,    17.0503,   0.6214,    40.2606,  23.9187
+, 12,    19.5534,   0.4261,    39.2903,  20.3891
+, 13,    17.9207,   0.5130,    38.9592,  23.5218
+, 14,    19.1941,   0.4854,    41.2375,  24.1525
+, 15,    18.7579,   0.6887,    39.6935,  23.2888
+, 16,    18.4686,   0.4923,    40.9224,  22.5909
+, 17,    18.8018,   0.4652,    39.4432,  20.9553
+, 18,    17.7243,   0.9626,    39.6427,  21.2157
+, 19,    18.9948,   0.5122,    41.7234,  22.5440
+, 20,    18.1154,   0.8178,    39.0521,  21.3415
+, 21,    18.1461,   0.4427,    40.1969,  19.9862
+, 22,    17.7646,   0.7793,    40.7525,  21.9525
+, 23,    18.0806,   0.4596,    40.8606,  21.4784
+, 24,    18.9993,   0.6988,    41.2482,  21.5786
+, 25,    18.6251,   0.6334,    40.8702,  21.4096
+, 26,    17.4502,   0.5990,    40.5999,  22.7639
+, 27,    17.3962,   0.5500,    40.7281,  21.3315
+, 28,    17.3442,   0.5261,    39.5417,  18.9991
+, 29,    18.3087,   0.5076,    40.8264,  19.7601
+, 30,    17.4587,   0.4696,    41.2905,  18.7943
+, 31,    17.6338,   0.7455,    40.4562,  18.3740
+, 32,    17.2317,   0.6434,    40.3599,  18.7984
+, 33,    18.6127,   0.2149,    38.4983,  16.2962
+, 34,    17.7375,   0.5523,    44.5766,  22.0743
+, 35,    18.2845,   0.4728,    41.2938,  18.1626
+, 36,    17.7947,   0.5107,    41.4752,  20.4248
+, 37,    17.7133,   0.6506,    41.0034,  16.3698
-,  1,     0.0000,   0.0000,     0.0000,   0.0000
-,  2,    17.1112,   0.4749,    32.6968,  26.0593
-,  3,    18.3471,   0.3985,    35.6525,  22.5971
-,  4,    17.5087,   0.3279,    30.6584,  25.9162
-,  5,    18.0245,   0.4159,    34.9803,  23.9050
-,  6,    18.2958,   0.5067,    35.5064,  22.1984
-,  7,    18.5944,   0.0795,    35.1873,  22.0677
-,  8,    17.3079,   0.3002,    36.5589,  24.6595
-,  9,    18.4753,   0.5134,    35.4084,  22.3128
-, 10,    18.4224,   0.1356,    37.2125,  23.3021
-, 11,    18.8760,   0.4289,    36.2333,  21.6067
-, 12,    18.8762,   0.3718,    34.0618,  21.7710
-, 13,    17.9570,   0.3133,    34.1475,  23.2175
-, 14,    18.8164,   0.5050,    34.4005,  20.5114
-, 15,    17.4597,   0.4467,    34.7516,  22.8640
-, 16,    17.4183,   0.5381,    34.5054,  19.2599
-, 17,    18.2781,   0.3624,    36.1393,  17.8932
-, 18,    18.7550,   0.5467,    34.7635,  16.0873
-, 19,    18.5596,   0.5662,    35.7899,  16.2736
-, 20,    18.4748,   0.2784,    37.3644,  16.7568
-, 21,    19.6059,   0.4811,    36.4168,  14.5747
-, 22,    17.9305,   0.4788,    37.0925,  14.6345
-, 23,    18.2209,   0.4089,    36.8764,  18.2517
-, 24,    18.6526,   0.0052,    29.4745,  14.3828
-, 25,    18.2471,   0.0984,    37.1482,  15.8632
-, 26,    18.1699,   0.5785,    36.9430,  14.0513
-, 27,    19.1487,   0.6540,    37.6021,  13.8153
-, 28,    18.7946,   0.3451,    37.3548,  15.8670
-, 29,    17.8629,   0.4501,    36.8814,  14.5962
-, 30,    18.3794,   0.4501,    37.1516,  12.6108
-, 31,    19.8788,   0.6568,    38.4433,  13.5701
-, 32,    19.3426,   0.3966,    41.5500,  16.5156
-, 33,    18.2550,   0.2799,    36.5042,  12.6258
-, 34,    17.2342,   0.6400,    37.3572,  16.2718
-, 35,    18.7383,   0.4099,    36.5623,  12.8554
-, 36,    19.0939,   0.6732,    38.8437,  14.5837
-, 37,    19.3436,   0.4057,    44.3013,  67.2865
