# Linear energy calibration data for D05
#
# Format: [+/-], [Strip#], [E_0], [E_1], [F_0], [F_1], [F_2]
#
# Gives linear coefficients to calculate both energy and energy FWHM
# from ADC channels.  If C is the energy in ADC channels, then
#    E = E_0 + E_1*C
# is the corresponding energy in keV.  Once E is calculated, then
#    F = sqrt(F_0 + F_1*E + F_2*E^2)
# is the energy resolution in keV FWHM at energy E.
#
# This file created on: Thu Mar 19 14:05:43 2009
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Co60_front.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_back.txt
# Data file used in analysis: dump_data_log_090312_D0-D9_Cs137_front.txt
# Data file used in analysis: dump_data_log_090314_D0-D9_Am241_Ba133_Co57_I129.txt
# Nuclear lines used in analysis: Co-60 1333 keV, Co-60 1173 keV, Cs-137 662 keV, Am-241 60 keV, Ba-133 81 keV, Co-57 122 keV, Ba-133 276 keV, Ba-133 303 keV, Ba-133 356 keV, Ba-133 384 keV, I-129 30 keV
#
# Analysis performed by Mark Bandstra.
#
+,  1,   -2.4470,  0.227648,  4.028874,  0.0108564,  0.000000000
+,  2,    0.0874,  0.307406,  4.904145,  0.0000000,  0.000000000
+,  3,   -1.7355,  0.224361,  6.655883,  0.0006451,  0.000000000
+,  4,   -1.4907,  0.227787,  6.066853,  0.0044764,  0.000002947
+,  5,   -1.8238,  0.226146,  3.878762,  0.0053099,  0.000002434
+,  6,   -1.2775,  0.226050,  5.337344,  0.0006762,  0.000004898
+,  7,   -2.2307,  0.226119,  5.522261,  0.0000000,  0.000005436
+,  8,   -1.4253,  0.224943,  5.256751,  0.0000000,  0.000005855
+,  9,   -2.1663,  0.226863,  6.250688,  0.0047639,  0.000000000
+, 10,   -1.6493,  0.224931,  4.585629,  0.0000107,  0.000007484
+, 11,   -1.5936,  0.224062,  4.125527,  0.0064642,  0.000000000
+, 12,   -1.8062,  0.226508,  4.607343,  0.0062510,  0.000000000
+, 13,   -1.6494,  0.225355,  6.491110,  0.0000000,  0.000005390
+, 14,   -1.6425,  0.226230,  9.953265,  0.0074511,  0.000000000
+, 15,   -2.0295,  0.228833,  7.083967,  0.0000000,  0.000010153
+, 16,   -1.9497,  0.226370,  4.711911,  0.0000000,  0.000014946
+, 17,   -2.0507,  0.227152,  5.046568,  0.0001365,  0.000000000
+, 18,   -1.5488,  0.223405,  4.905866,  0.0000000,  0.000022018
+, 19,   -1.3876,  0.227544,  4.625446,  0.0000000,  0.000018553
+, 20,   -2.0374,  0.228037,  5.140113,  0.0041283,  0.000000000
+, 21,   -2.1007,  0.225091,  5.926963,  0.0000731,  0.000016936
+, 22,   -1.7271,  0.224508,  5.335847,  0.0000000,  0.000014435
+, 23,   -1.8798,  0.230266,  4.842203,  0.0000000,  0.000018632
+, 24,   -2.0648,  0.228865,  5.611306,  0.0000000,  0.000013447
+, 25,   -1.9892,  0.226840,  5.371145,  0.0000000,  0.000011863
+, 26,   -1.4649,  0.224671,  4.832440,  0.0034610,  0.000008769
+, 27,   -1.8479,  0.225983,  4.811572,  0.0034777,  0.000007269
+, 28,   -1.8621,  0.226854,  4.324745,  0.0000000,  0.000018007
+, 29,   -1.5153,  0.224326,  5.195531,  0.0054291,  0.000000000
+, 30,   -1.8659,  0.223937,  4.100089,  0.0064554,  0.000000000
+, 31,   -1.7030,  0.230023,  5.265022,  0.0000000,  0.000016892
+, 32,   -1.9476,  0.225200,  5.351910,  0.0000000,  0.000014685
+, 33,   -1.5752,  0.226467,  5.448978,  0.0010045,  0.000012547
+, 34,   -1.6640,  0.223482,  5.437512,  0.0040189,  0.000010448
+, 35,   -1.2637,  0.224466,  5.357145,  0.0014155,  0.000014094
+, 36,   -1.4814,  0.223855,  4.594045,  0.0052551,  0.000003013
+, 37,   -1.6952,  0.217844,  4.579906,  0.0081448,  0.000000000
-,  1,    0.0000,  0.225000,  0.000000,  0.0000000,  0.000000000
-,  2,    0.0000,  0.225000,  0.000000,  0.0000000,  0.000000000
-,  3,   -1.4262,  0.225707,  4.290342,  0.0008902,  0.000001288
-,  4,   -1.1730,  0.223540,  4.275744,  0.0026659,  0.000000889
-,  5,   -1.6517,  0.223000,  4.609550,  0.0030000,  0.000000000
-,  6,   -1.7262,  0.229669,  5.624657,  0.0015005,  0.000000211
-,  7,   -1.7290,  0.227801,  5.158980,  0.0000000,  0.000000584
-,  8,   -1.2944,  0.230981,  4.520164,  0.0009528,  0.000000000
-,  9,   -1.3242,  0.224929,  4.677772,  0.0011055,  0.000000000
-, 10,   -1.5631,  0.225256,  4.008935,  0.0009143,  0.000000885
-, 11,   -1.4589,  0.229128,  6.526670,  0.0000000,  0.000001130
-, 12,   -1.2004,  0.223940,  5.047556,  0.0000000,  0.000000524
-, 13,   -1.4920,  0.227895,  5.613799,  0.0000000,  0.000001904
-, 14,   -1.3664,  0.226671,  4.549963,  0.0000000,  0.000001412
-, 15,   -1.3316,  0.225091,  4.876729,  0.0012963,  0.000000000
-, 16,   -1.3760,  0.228165,  3.782557,  0.0015191,  0.000000081
-, 17,   -1.4314,  0.224275,  7.118720,  0.0000000,  0.000000797
-, 18,   -1.4670,  0.230860,  4.333216,  0.0004603,  0.000001538
-, 19,   -1.3475,  0.230137,  3.734859,  0.0000000,  0.000002641
-, 20,   -1.4978,  0.229684,  4.828911,  0.0000000,  0.000000898
-, 21,   -1.6018,  0.226921,  4.656757,  0.0000517,  0.000001048
-, 22,   -1.4842,  0.223341,  5.687448,  0.0000000,  0.000001140
-, 23,   -1.3934,  0.229353,  3.802339,  0.0018278,  0.000000265
-, 24,   -1.3904,  0.223683,  4.972386,  0.0012766,  0.000000274
-, 25,   -1.3466,  0.225944,  4.446414,  0.0010190,  0.000000290
-, 26,   -1.1506,  0.227433,  5.901490,  0.0000000,  0.000001429
-, 27,   -1.3571,  0.227100,  4.721231,  0.0000000,  0.000003370
-, 28,   -1.0137,  0.224911,  5.722409,  0.0022691,  0.000000000
-, 29,   -1.0936,  0.227890,  4.625139,  0.0000000,  0.000001614
-, 30,   -1.3680,  0.223966,  4.515769,  0.0000000,  0.000003965
-, 31,   -1.3241,  0.227779,  4.261462,  0.0000000,  0.000002857
-, 32,   -1.1195,  0.229003,  6.676665,  0.0000000,  0.000002727
-, 33,   -1.3416,  0.231300,  5.260005,  0.0006007,  0.000002019
-, 34,   -1.4135,  0.232871,  4.194775,  0.0021993,  0.000000000
-, 35,   -1.1102,  0.223498,  3.999173,  0.0016203,  0.000000577
-, 36,   -0.5272,  0.224841,  4.199797,  0.0006682,  0.000000000
-, 37,    0.0000,  0.225000,  0.000000,  0.0000000,  0.000000000
