00010	86.000000	174.153458	44.696133	0.167043	0.412969	460.066528
00011	82.000000	140.654007	46.028275	0.240594	0.378635	441.410004
00020	85.000000	165.827866	61.785011	0.159411	0.417820	461.631317
00021	80.000000	144.037643	55.820068	0.440371	0.279067	444.693604
00030	87.000000	160.704895	76.572441	0.010059	0.494477	465.766174
00031	86.000000	184.028259	62.594635	0.362630	0.319649	460.212372
00040	81.000000	161.207733	68.888535	0.000000	0.496976	462.491516
00041	82.000000	174.150269	60.946423	0.346049	0.326642	455.850159
00050	108.000000	181.514160	73.420181	0.076033	0.458316	488.134735
00051	83.000000	128.788635	55.765640	0.229172	0.384763	443.233093
00060	81.000000	157.023865	72.365074	0.028650	0.485298	460.188599
00061	81.000000	140.295898	57.132183	0.390365	0.305191	444.011261
00070	105.000000	172.074387	58.086784	0.186251	0.403312	477.368958
00071	83.000000	171.158127	63.138218	0.214630	0.393745	456.505585
00080	110.000000	184.405914	53.827824	0.212220	0.390209	480.289246
00081	89.000000	178.986145	55.404728	0.349208	0.325186	461.298065
00090	107.000000	200.156540	63.929726	0.236648	0.377705	488.681091
00091	81.000000	134.644348	53.941402	0.250155	0.373997	440.026062
00100	107.000000	166.444229	75.225853	0.000002	0.497808	483.806091
00101	82.000000	149.874023	53.470085	0.365200	0.316069	446.920349
00110	111.000000	222.250061	58.755180	0.304145	0.344396	493.927460
00111	81.000000	162.479889	68.240730	0.152499	0.425238	453.301727
00120	108.000000	187.730255	60.313946	0.209225	0.392324	481.813171
00121	80.000000	160.478714	64.435188	0.233059	0.383734	450.755157
00130	109.000000	185.822357	59.520741	0.226836	0.383809	482.686707
00131	85.000000	164.058319	69.186684	0.402215	0.299499	459.470276
00140	105.000000	183.971512	65.488625	0.183729	0.406220	479.913849
00141	82.000000	133.893143	50.901596	0.324504	0.336799	442.704712
00150	76.000000	188.743240	59.424068	0.238369	0.378843	459.817200
00151	81.000000	145.864594	69.111053	0.000000	0.501158	451.873322
00160	84.000000	185.994659	55.665329	0.261340	0.366803	461.325928
00161	79.000000	167.210236	54.760406	0.350737	0.324461	447.688507
00170	82.000000	173.727554	69.814819	0.113679	0.440787	462.950867
00171	85.000000	119.606552	66.032043	0.127068	0.436909	444.672058
00180	110.000000	180.810989	61.138172	0.177239	0.407967	483.717499
00181	83.000000	152.374557	68.570854	0.096507	0.453554	453.023407
00190	84.000000	165.585724	68.608925	0.108297	0.444666	461.125427
00191	80.000000	123.152451	68.525826	0.044461	0.477468	446.955139
00200	103.000000	184.739731	56.284622	0.306895	0.343978	476.992920
00201	77.000000	152.092560	58.312252	0.288903	0.355056	445.004669
00210	113.000000	170.370316	73.371071	0.034742	0.482132	484.690033
00211	82.000000	175.467499	51.575874	0.347614	0.326173	451.563568
00220	108.000000	173.228973	58.658218	0.154188	0.419740	477.291687
00221	83.000000	132.449249	55.580719	0.302961	0.347431	443.810730
00230	114.000000	190.492645	57.452129	0.263793	0.365494	484.714966
00231	81.000000	174.364975	49.125206	0.359531	0.319806	450.405548
00240	84.000000	180.789108	68.841026	0.144716	0.424974	464.627563
00241	79.000000	188.155930	50.056046	0.376722	0.310921	451.815735
00250	83.000000	177.786438	65.457970	0.201256	0.397687	459.565826
00251	84.000000	132.704208	71.560455	0.179500	0.410614	453.798615
00260	85.000000	190.306259	81.882652	0.086406	0.456107	481.766449
00261	84.000000	155.807144	52.189560	0.434513	0.282378	447.099640
00270	83.000000	174.198273	52.888378	0.299396	0.347431	454.221191
00271	82.000000	157.218338	61.408653	0.257032	0.372184	451.770508
00280	84.000000	166.040787	64.155495	0.063355	0.464850	461.280701
00281	83.000000	165.918411	53.398811	0.335620	0.331398	451.757385
00290	87.000000	181.718140	77.130302	0.126555	0.436570	476.432098
00291	86.000000	110.119637	80.278969	0.021260	0.490085	455.481567
00300	79.000000	183.216995	68.938019	0.195383	0.402004	464.837372
