### 1150 V 83 K 59.5 keV
0,1.1,12.0,10.0,2.0
1,1.1,12.0,10.0,2.0
2,1.1,12.0,10.0,2.0
3,1.1,12.0,10.0,2.0
4,1.1,12.0,10.0,2.0
5,1.1,12.0,10.0,2.0
6,1.1,12.0,10.0,2.0
7,1.1,12.0,10.0,2.0
8,1.1,12.0,10.0,2.0
9,1.1,12.0,10.0,2.0
10,1.1,12.0,10.0,2.0
11,1.1,12.0,10.0,2.0
12,1.1,12.0,10.0,2.0
13,1.1,12.0,10.0,2.0
14,1.1,12.0,10.0,2.0
15,1.1,12.0,10.0,2.0
16,1.1,12.0,10.0,2.0
17,1.1,12.0,10.0,2.0
18,1.1,12.0,10.0,2.0
19,1.1,12.0,10.0,2.0
20,1.1,12.0,10.0,2.0
21,1.1,12.0,10.0,2.0
22,1.1,12.0,10.0,2.0
23,1.1,12.0,10.0,2.0
24,1.1,12.0,10.0,2.0
25,1.1,12.0,10.0,2.0
26,1.1,12.0,10.0,2.0
27,1.1,12.0,10.0,2.0
28,1.1,12.0,10.0,2.0
29,1.1,12.0,10.0,2.0
30,1.1,12.0,10.0,2.0
31,1.1,12.0,10.0,2.0
32,1.1,12.0,10.0,2.0
33,1.1,12.0,10.0,2.0
34,1.1,12.0,10.0,2.0
35,1.1,12.0,10.0,2.0
36,1.1,12.0,10.0,2.0
37,1.1,12.0,10.0,2.0
38,1.1,12.0,10.0,2.0
39,1.1,12.0,10.0,2.0
40,1.1,12.0,10.0,2.0
41,1.1,12.0,10.0,2.0
42,1.1,12.0,10.0,2.0
43,1.1,12.0,10.0,2.0
44,1.1,12.0,10.0,2.0
45,1.1,12.0,10.0,2.0
46,1.1,12.0,10.0,2.0
47,1.1,12.0,10.0,2.0
48,1.1,12.0,10.0,2.0
49,1.1,12.0,10.0,2.0
50,1.1,12.0,10.0,2.0
51,1.1,12.0,10.0,2.0
52,1.1,12.0,10.0,2.0
53,1.1,12.0,10.0,2.0
54,1.1,12.0,10.0,2.0
55,1.1,12.0,10.0,2.0
56,1.1,12.0,10.0,2.0
57,1.1,12.0,10.0,2.0
58,1.1,12.0,10.0,2.0
59,1.1,12.0,10.0,2.0
60,1.1,12.0,10.0,2.0
61,1.1,12.0,10.0,2.0
62,1.1,12.0,10.0,2.0
63,1.1,12.0,10.0,2.0
100,1.1,12.0,10.0,2.0
101,1.1,12.0,10.0,2.0
102,1.1,12.0,10.0,2.0
103,1.1,12.0,10.0,2.0
104,1.1,12.0,10.0,2.0
105,1.1,12.0,10.0,2.0
106,1.1,12.0,10.0,2.0
107,1.1,12.0,10.0,2.0
108,1.1,12.0,10.0,2.0
109,1.1,12.0,10.0,2.0
110,1.1,12.0,10.0,2.0
111,1.1,12.0,10.0,2.0
112,1.1,12.0,10.0,2.0
113,1.1,12.0,10.0,2.0
